,gameId,playId,nflId,min,mean,max
41,2022090800,486,44881.0,0.24839999999999995,0.72184,1.0
42,2022090800,486,47853.0,1.0,1.0,1.0
43,2022090800,486,53678.0,1.0,1.0,1.0
44,2022090800,550,42489.0,0.7404,0.9220888888888888,1.0
45,2022090800,550,44985.0,0.42879999999999985,0.553,0.6288
46,2022090800,550,47857.0,1.0,1.0,1.0
47,2022090800,550,47879.0,0.9428,0.9970181818181818,1.0
48,2022090800,550,52536.0,0.5851999999999999,0.7066956521739131,0.7724
49,2022090800,569,42448.0,0.9628,0.9628,0.9628
50,2022090800,569,42489.0,0.3808,0.5392,0.7252000000000001
51,2022090800,569,47857.0,1.0,1.0,1.0
52,2022090800,569,52536.0,0.8412,0.8412,0.8412
53,2022090800,593,42448.0,1.0,1.0,1.0
54,2022090800,593,52536.0,1.0,1.0,1.0
55,2022090800,617,42489.0,0.922,0.9800444444444444,1.0
56,2022090800,617,44985.0,0.7328,0.9704666666666666,1.0
57,2022090800,617,47879.0,1.0,1.0,1.0
58,2022090800,617,52536.0,1.0,1.0,1.0
59,2022090800,646,42448.0,0.8448,0.8939199999999999,0.9392
60,2022090800,646,42818.0,0.738,0.7678,0.7976
61,2022090800,646,47879.0,0.9728,0.9971733333333332,1.0
62,2022090800,646,52536.0,1.0,1.0,1.0
63,2022090800,692,42489.0,0.7856,0.9793142857142857,1.0
64,2022090800,692,47857.0,1.0,1.0,1.0
65,2022090800,692,48011.0,1.0,1.0,1.0
66,2022090800,692,52536.0,0.6699999999999999,0.7593454545454545,0.812
67,2022090800,692,53079.0,0.8224,0.8978181818181817,1.0
68,2022090800,721,42448.0,0.7123999999999999,0.7382,0.764
69,2022090800,721,44985.0,0.43320000000000003,0.81716,1.0
70,2022090800,721,52536.0,0.842,0.842,0.842
71,2022090800,775,41290.0,0.968,0.97696,0.988
72,2022090800,775,43399.0,0.3044,0.33346666666666663,0.36839999999999995
73,2022090800,775,44881.0,0.9708,0.9971142857142857,1.0
74,2022090800,775,47853.0,1.0,1.0,1.0
75,2022090800,775,53678.0,0.5876,0.603,0.6184000000000001
76,2022090800,818,41290.0,0.9452,0.9735636363636364,1.0
77,2022090800,818,44881.0,0.35519999999999996,0.44943999999999995,0.5836
78,2022090800,818,47853.0,1.0,1.0,1.0
79,2022090800,818,52544.0,0.39,0.44852,0.49839999999999995
80,2022090800,818,53678.0,1.0,1.0,1.0
81,2022090800,867,42489.0,0.9176,0.95715,1.0
82,2022090800,867,52494.0,1.0,1.0,1.0
83,2022090800,867,52536.0,1.0,1.0,1.0
84,2022090800,954,41290.0,0.6192,0.6499333333333334,0.72
85,2022090800,954,43399.0,0.5988,0.9506666666666665,1.0
86,2022090800,954,44881.0,0.6896,0.7470666666666667,0.8124
87,2022090800,954,52460.0,1.0,1.0,1.0
88,2022090800,954,53678.0,0.6148,0.65976,0.7236
89,2022090800,1030,42489.0,0.974,0.9924999999999999,1.0
90,2022090800,1030,44985.0,0.7616,0.8816666666666667,0.996
91,2022090800,1030,47879.0,0.4484,0.46426666666666666,0.48719999999999997
92,2022090800,1030,52536.0,0.3052,0.6001538461538461,0.7572
93,2022090800,1102,44985.0,1.0,1.0,1.0
94,2022090800,1102,47879.0,0.9996,0.9996,0.9996
95,2022090800,1102,52494.0,1.0,1.0,1.0
96,2022090800,1102,52536.0,0.8556,0.8744000000000001,0.8932
97,2022090800,1126,52536.0,0.33840000000000003,0.4270933333333333,0.48760000000000003
98,2022090800,1208,41290.0,1.0,1.0,1.0
99,2022090800,1208,44881.0,0.7832,0.8878857142857143,1.0
100,2022090800,1208,53486.0,0.43479999999999996,0.8146909090909091,1.0
101,2022090800,1230,41290.0,0.406,0.44165,0.5256000000000001
102,2022090800,1230,43399.0,0.3064,0.3137333333333333,0.3276
103,2022090800,1230,44881.0,0.758,0.7666666666666666,0.7804
104,2022090800,1230,47853.0,1.0,1.0,1.0
105,2022090800,1230,53678.0,0.8160000000000001,0.9596,1.0
106,2022090800,1286,41290.0,0.8456,0.96145,1.0
107,2022090800,1286,44881.0,1.0,1.0,1.0
108,2022090800,1286,53486.0,1.0,1.0,1.0
109,2022090800,1315,41290.0,0.39039999999999997,0.4872,0.7488
110,2022090800,1315,43399.0,0.5036,0.8276235294117646,1.0
111,2022090800,1315,44881.0,0.65,0.7673,0.942
112,2022090800,1315,47853.0,0.4556,0.5048266666666666,0.6092
113,2022090800,1315,53486.0,0.5051999999999999,0.8108799999999999,0.9884
114,2022090800,1334,41290.0,0.31520000000000004,0.70972,1.0
115,2022090800,1334,43399.0,0.4,0.8708307692307693,1.0
116,2022090800,1334,44881.0,0.6528,0.77896,0.9088
117,2022090800,1334,47853.0,1.0,1.0,1.0
118,2022090800,1334,53486.0,0.9252,0.9852571428571428,1.0
119,2022090800,1358,44881.0,0.8644000000000001,0.9821666666666666,1.0
120,2022090800,1427,41290.0,0.7352000000000001,0.90195,1.0
121,2022090800,1427,43399.0,0.5528,0.61416,0.7068
122,2022090800,1427,44881.0,0.4164,0.628275,0.7024
123,2022090800,1427,47853.0,0.8424,0.87505,0.9316
124,2022090800,1427,53678.0,0.5728,0.5765333333333333,0.5791999999999999
125,2022090800,1504,42448.0,0.8168,0.8631764705882352,0.9224
126,2022090800,1504,42489.0,0.812,0.914,1.0
127,2022090800,1504,47857.0,1.0,1.0,1.0
128,2022090800,1504,47879.0,0.998,0.999890909090909,1.0
129,2022090800,1504,52536.0,0.7576,0.8266947368421053,0.958
130,2022090800,1563,42489.0,0.46599999999999997,0.48774545454545454,0.5424
131,2022090800,1609,42448.0,0.37760000000000005,0.6721090909090909,0.9308
132,2022090800,1609,42489.0,0.6092000000000001,0.7227692307692308,0.7948
133,2022090800,1609,47879.0,1.0,1.0,1.0
134,2022090800,1609,52536.0,0.7532,0.9077263157894737,0.9948
135,2022090800,1635,41290.0,1.0,1.0,1.0
136,2022090800,1635,43399.0,1.0,1.0,1.0
137,2022090800,1635,44881.0,0.7836,0.9686588235294117,1.0
138,2022090800,1635,47853.0,1.0,1.0,1.0
139,2022090800,1635,53678.0,0.5864,0.6544800000000001,0.726
140,2022090800,1657,41290.0,1.0,1.0,1.0
141,2022090800,1657,43399.0,1.0,1.0,1.0
142,2022090800,1657,44881.0,0.9932,0.999575,1.0
143,2022090800,1657,47853.0,1.0,1.0,1.0
144,2022090800,1657,53678.0,0.52,0.6181599999999999,0.6739999999999999
145,2022090800,1712,41290.0,0.704,0.72536,0.7684
146,2022090800,1712,43399.0,0.614,0.6435333333333334,0.6684
147,2022090800,1712,44881.0,0.9996,0.9999714285714286,1.0
148,2022090800,1712,52460.0,1.0,1.0,1.0
149,2022090800,1712,53678.0,0.746,0.75224,0.7612
150,2022090800,1800,41290.0,0.38759999999999994,0.5113818181818182,0.6099999999999999
151,2022090800,1800,43399.0,0.4436,0.5548363636363637,0.6968
152,2022090800,1800,44881.0,0.9232,0.9887999999999999,1.0
153,2022090800,1800,47853.0,0.7584,0.9703466666666666,1.0
154,2022090800,1800,53678.0,0.3076,0.4888181818181818,0.6788000000000001
155,2022090800,1836,44881.0,1.0,1.0,1.0
156,2022090800,1967,41290.0,0.5347999999999999,0.6592666666666667,0.7243999999999999
157,2022090800,1967,43399.0,0.7292000000000001,0.7781818181818182,0.8416
158,2022090800,1967,44881.0,0.6275999999999999,0.6503,0.6892
159,2022090800,1967,47853.0,0.8476,0.9874,1.0
160,2022090800,1967,53678.0,0.7712,0.9600363636363636,1.0
161,2022090800,2184,42489.0,1.0,1.0,1.0
162,2022090800,2184,47857.0,1.0,1.0,1.0
163,2022090800,2208,47857.0,0.9972,0.9997454545454545,1.0
164,2022090800,2288,41290.0,0.27480000000000004,0.8550909090909091,1.0
165,2022090800,2288,43399.0,0.2872,0.7834714285714286,1.0
166,2022090800,2288,44881.0,0.36319999999999997,0.5123857142857143,0.6584
167,2022090800,2288,47853.0,1.0,1.0,1.0
168,2022090800,2288,53678.0,1.0,1.0,1.0
169,2022090800,2307,41290.0,1.0,1.0,1.0
170,2022090800,2307,43399.0,1.0,1.0,1.0
171,2022090800,2307,44881.0,0.3536,0.7446153846153846,1.0
172,2022090800,2307,47853.0,1.0,1.0,1.0
173,2022090800,2307,53678.0,0.39,0.4307,0.5372000000000001
174,2022090800,2336,41290.0,0.8996,0.9895157894736841,1.0
175,2022090800,2336,43399.0,0.7608,0.973035294117647,1.0
176,2022090800,2336,44881.0,1.0,1.0,1.0
177,2022090800,2336,47853.0,1.0,1.0,1.0
178,2022090800,2336,53678.0,0.5664,0.7891130434782608,0.8872
179,2022090800,2381,41290.0,1.0,1.0,1.0
180,2022090800,2381,43399.0,0.808,0.9818545454545454,1.0
181,2022090800,2381,44881.0,0.34119999999999995,0.7044666666666667,1.0
182,2022090800,2381,47853.0,1.0,1.0,1.0
183,2022090800,2381,53678.0,0.4776,0.9163333333333333,1.0
184,2022090800,2400,41290.0,0.8972,0.9612285714285714,1.0
185,2022090800,2400,43399.0,0.5476,0.6143714285714286,0.6936
186,2022090800,2400,44881.0,0.4948,0.7707733333333333,0.9456
187,2022090800,2400,47853.0,1.0,1.0,1.0
188,2022090800,2400,53678.0,0.3196000000000001,0.3828121212121212,0.4504
189,2022090800,2527,42448.0,0.5791999999999999,0.856725,0.9724
190,2022090800,2527,42489.0,0.42279999999999995,0.73016,1.0
191,2022090800,2527,47879.0,0.8756,0.9746,1.0
192,2022090800,2527,52536.0,0.4516,0.6103111111111111,0.8088
193,2022090800,2572,42489.0,0.6612,0.7184,0.8036
194,2022090800,2572,48011.0,0.764,0.7707999999999999,0.7804
195,2022090800,2572,52494.0,0.46319999999999995,0.7608666666666667,0.9892
196,2022090800,2572,52536.0,0.4144,0.5262,0.646
197,2022090800,2599,42448.0,0.2884,0.6983999999999999,0.8384
198,2022090800,2599,42489.0,0.4264,0.4870666666666667,0.5552
199,2022090800,2599,47879.0,1.0,1.0,1.0
200,2022090800,2599,52494.0,1.0,1.0,1.0
201,2022090800,2599,52536.0,0.722,0.7852,0.8488
202,2022090800,2623,47857.0,1.0,1.0,1.0
203,2022090800,2623,47879.0,0.3156000000000001,0.5284,0.7988
204,2022090800,2688,42448.0,0.9652000000000001,0.9950285714285715,1.0
205,2022090800,2688,42489.0,0.5247999999999999,0.6700923076923077,0.9824
206,2022090800,2688,47879.0,0.484,0.6064727272727274,0.7076
207,2022090800,2688,52536.0,0.5127999999999999,0.6235384615384615,0.73
208,2022090800,2733,42448.0,0.3064,0.4546909090909091,0.7424
209,2022090800,2733,42489.0,0.5700000000000001,0.6264000000000001,0.6936
210,2022090800,2733,47857.0,1.0,1.0,1.0
211,2022090800,2733,47879.0,0.6144000000000001,0.639,0.6592
212,2022090800,2733,52536.0,0.2508,0.27316363636363633,0.3176
213,2022090800,2815,43399.0,0.8251999999999999,0.8358,0.8464
214,2022090800,2815,44881.0,0.3428,0.41868571428571427,0.5492
215,2022090800,2815,46830.0,1.0,1.0,1.0
216,2022090800,2815,52460.0,1.0,1.0,1.0
217,2022090800,2860,41290.0,1.0,1.0,1.0
218,2022090800,2860,43399.0,0.3336,0.36086666666666667,0.37919999999999987
219,2022090800,2860,44881.0,0.986,0.9990666666666667,1.0
220,2022090800,2860,53678.0,0.8356,0.8392,0.8428
221,2022090800,2884,41290.0,0.4172,0.5204888888888889,0.6456
222,2022090800,2884,43399.0,0.6568,0.842378947368421,0.9688
223,2022090800,2884,44881.0,0.518,0.53696,0.5596
224,2022090800,2884,52460.0,0.5760000000000001,0.6538222222222222,0.7612
225,2022090800,2884,53678.0,0.24919999999999998,0.3030222222222222,0.348
226,2022090800,2908,41290.0,1.0,1.0,1.0
227,2022090800,2908,43399.0,0.7028,0.8851333333333334,1.0
228,2022090800,2908,44881.0,0.6696,0.900475,1.0
229,2022090800,2908,52460.0,1.0,1.0,1.0
230,2022090800,2908,53678.0,0.6536,0.75208,0.8492
231,2022090800,2934,42489.0,0.28879999999999995,0.487578947368421,0.7116
232,2022090800,2934,44985.0,0.5988,0.9012421052631578,1.0
233,2022090800,2934,47879.0,0.8039999999999999,0.9534133333333333,1.0
234,2022090800,2934,52494.0,0.48719999999999997,0.9017818181818181,1.0
235,2022090800,2934,52536.0,0.4464,0.5642888888888888,0.8180000000000001
236,2022090800,2979,42489.0,0.4756,0.6518060606060606,0.7724
237,2022090800,2979,44985.0,0.7992,0.9559692307692308,1.0
238,2022090800,2979,47879.0,0.4124,0.7702727272727273,1.0
239,2022090800,2979,52494.0,0.914,0.9853799999999999,1.0
240,2022090800,2979,52536.0,0.9516,0.9946666666666666,1.0
241,2022090800,3047,43399.0,0.842,0.9157846153846154,1.0
242,2022090800,3047,44881.0,0.832,0.832,0.832
243,2022090800,3047,47853.0,1.0,1.0,1.0
244,2022090800,3092,41290.0,0.5871999999999999,0.78752,0.9856
245,2022090800,3092,43399.0,0.9468,0.9878,1.0
246,2022090800,3092,44881.0,0.9768,0.9862000000000001,1.0
247,2022090800,3092,47853.0,1.0,1.0,1.0
248,2022090800,3092,53678.0,0.27880000000000005,0.4052,0.6588
249,2022090800,3121,41290.0,0.5688,0.7549428571428571,0.9292
250,2022090800,3121,43399.0,1.0,1.0,1.0
251,2022090800,3121,44881.0,0.4708,0.5804,0.7252000000000001
252,2022090800,3121,47853.0,1.0,1.0,1.0
253,2022090800,3121,53678.0,0.7844,0.8427428571428571,0.9732
254,2022090800,3166,41290.0,0.6372,0.6965333333333333,0.7252000000000001
255,2022090800,3166,43399.0,1.0,1.0,1.0
256,2022090800,3166,44881.0,0.41400000000000003,0.81135,1.0
257,2022090800,3166,47853.0,1.0,1.0,1.0
258,2022090800,3166,53678.0,0.42279999999999995,0.441,0.47240000000000004
259,2022090800,3190,41290.0,0.5376000000000001,0.554,0.5668000000000001
260,2022090800,3190,43399.0,0.7348,0.96104,1.0
261,2022090800,3190,44881.0,0.43920000000000003,0.457,0.476
262,2022090800,3190,53678.0,0.4104,0.419,0.4276
263,2022090800,3214,41290.0,0.6192,0.6390399999999999,0.6532
264,2022090800,3214,43399.0,0.782,0.942,1.0
265,2022090800,3214,44881.0,0.79,0.79,0.79
266,2022090800,3214,47853.0,1.0,1.0,1.0
267,2022090800,3214,53678.0,0.9972,0.9972,0.9972
268,2022090800,3407,41290.0,0.5860000000000001,0.625,0.7404
269,2022090800,3407,43399.0,1.0,1.0,1.0
270,2022090800,3407,44881.0,0.5556,0.8255272727272728,1.0
271,2022090800,3407,47853.0,0.6396,0.9572571428571429,1.0
272,2022090800,3407,53678.0,0.4212,0.49066666666666664,0.6368
273,2022090800,3431,41290.0,0.9664,0.99,1.0
274,2022090800,3431,43399.0,0.9852,0.9950666666666667,1.0
275,2022090800,3431,44881.0,0.8748,0.8770666666666668,0.8796
276,2022090800,3431,53678.0,0.792,0.9678666666666667,1.0
277,2022090800,3455,41290.0,0.4012,0.4544,0.5684
278,2022090800,3455,43399.0,0.9044,0.9937555555555555,1.0
279,2022090800,3455,44881.0,0.9896,0.998825,1.0
280,2022090800,3455,47853.0,1.0,1.0,1.0
281,2022090800,3455,53678.0,0.9992,0.9998857142857143,1.0
282,2022090800,3489,41290.0,0.6928000000000001,0.9369599999999999,1.0
283,2022090800,3489,43399.0,0.2507999999999999,0.713152,1.0
284,2022090800,3489,44881.0,0.6215999999999999,0.6626947368421053,0.7792
285,2022090800,3489,47853.0,1.0,1.0,1.0
286,2022090800,3489,53678.0,0.40959999999999996,0.5475666666666666,0.768
287,2022090800,3513,44881.0,1.0,1.0,1.0
288,2022090800,3513,52544.0,0.8200000000000001,0.8792,0.9292
289,2022090800,3513,53486.0,0.8036,0.8282,0.864
290,2022090800,3513,53678.0,0.728,0.91608,1.0
291,2022090800,3537,44881.0,0.39559999999999995,0.39559999999999995,0.39559999999999995
292,2022090800,3537,53486.0,0.40280000000000005,0.40280000000000005,0.40280000000000005
293,2022090800,3537,53678.0,0.31279999999999997,0.5085333333333334,0.854
294,2022090800,3576,44881.0,0.388,0.5982,0.7488
295,2022090800,3617,41290.0,0.5332,0.65956,0.8855999999999999
296,2022090800,3617,43399.0,0.3508,0.41568,0.46919999999999995
297,2022090800,3617,44881.0,0.614,0.7014999999999999,0.7968
298,2022090800,3617,47853.0,0.6699999999999999,0.8316428571428572,1.0
299,2022090800,3617,53678.0,0.4132,0.57128,0.9636
300,2022090800,3674,41290.0,0.8876,0.91608,0.9636
301,2022090800,3674,43399.0,0.6596,0.7901142857142858,0.9032
302,2022090800,3674,44881.0,0.5776,0.6639999999999999,0.7627999999999999
303,2022090800,3674,47853.0,1.0,1.0,1.0
304,2022090800,3696,41290.0,0.27480000000000004,0.40156129032258064,0.7596
305,2022090800,3696,43399.0,0.2632,0.3421333333333334,0.43000000000000005
306,2022090800,3696,44881.0,0.4456,0.662,0.9048
307,2022090800,3696,47853.0,1.0,1.0,1.0
308,2022090800,3696,53678.0,0.46199999999999997,0.5913142857142857,0.7223999999999999
309,2022091100,99,39975.0,1.0,1.0,1.0
310,2022091100,99,53433.0,0.4064,0.769984,1.0
311,2022091100,99,54473.0,0.9284,0.9878571428571429,1.0
312,2022091100,121,39975.0,1.0,1.0,1.0
313,2022091100,121,41712.0,1.0,1.0,1.0
314,2022091100,121,48723.0,0.9716,0.9987090909090909,1.0
315,2022091100,121,53433.0,0.7384,0.9622,1.0
316,2022091100,121,54473.0,0.7744,0.9063555555555555,1.0
317,2022091100,166,41712.0,1.0,1.0,1.0
318,2022091100,166,41808.0,1.0,1.0,1.0
319,2022091100,166,46992.0,0.6456000000000001,0.838025,0.9952
320,2022091100,166,48374.0,1.0,1.0,1.0
321,2022091100,166,53433.0,1.0,1.0,1.0
322,2022091100,190,39975.0,0.8748,0.9906222222222222,1.0
323,2022091100,190,48723.0,0.2956,0.63695,0.9908
324,2022091100,190,53433.0,0.8008,0.8800666666666667,0.9248
325,2022091100,190,53612.0,0.7772,0.8009,0.8160000000000001
326,2022091100,190,54473.0,1.0,1.0,1.0
327,2022091100,233,41712.0,1.0,1.0,1.0
328,2022091100,233,48723.0,1.0,1.0,1.0
329,2022091100,233,52489.0,0.2679999999999999,0.4180242424242424,0.962
330,2022091100,233,53433.0,1.0,1.0,1.0
331,2022091100,233,54473.0,0.6416,0.8255166666666667,0.9964
332,2022091100,348,41292.0,0.404,0.48419999999999996,0.5551999999999999
333,2022091100,348,43336.0,0.4244,0.4484,0.4768
334,2022091100,348,48415.0,0.4908,0.5102,0.5207999999999999
335,2022091100,348,52942.0,0.3768,0.44870476190476194,0.5276
336,2022091100,419,39975.0,0.39039999999999997,0.6858095238095238,1.0
337,2022091100,419,41808.0,0.7736000000000001,0.8221333333333334,0.8484
338,2022091100,419,48374.0,0.7784,0.7784,0.7784
339,2022091100,419,53433.0,0.5408,0.5408,0.5408
340,2022091100,419,54473.0,0.4476,0.4941,0.528
341,2022091100,458,48374.0,1.0,1.0,1.0
342,2022091100,522,48415.0,0.6704,0.74495,0.8828
343,2022091100,572,41292.0,0.7223999999999999,0.7403,0.7604
344,2022091100,572,43336.0,0.47440000000000004,0.5964,0.7488
345,2022091100,572,44879.0,0.8748,0.9641090909090909,1.0
346,2022091100,572,52942.0,0.39680000000000004,0.5181600000000001,0.654
347,2022091100,572,54476.0,0.9968,0.9986,1.0
348,2022091100,679,39975.0,1.0,1.0,1.0
349,2022091100,679,46992.0,0.9776,0.9981066666666667,1.0
350,2022091100,679,48374.0,0.29679999999999995,0.44664000000000004,0.654
351,2022091100,679,53433.0,1.0,1.0,1.0
352,2022091100,719,37101.0,0.9996,0.9998,1.0
353,2022091100,719,43336.0,0.35519999999999996,0.6103466666666667,0.8064
354,2022091100,719,53932.0,0.354,0.43370000000000003,0.5912000000000001
355,2022091100,783,41292.0,0.40559999999999996,0.5614,0.7648
356,2022091100,783,44879.0,0.766,0.9128,1.0
357,2022091100,783,45244.0,0.4004,0.7872545454545455,1.0
358,2022091100,783,53098.0,0.3688,0.4103809523809524,0.48760000000000003
359,2022091100,783,54476.0,0.4504,0.6330476190476191,0.8868
360,2022091100,828,41292.0,0.4144,0.5647333333333333,0.71
361,2022091100,828,43336.0,0.3892,0.45262857142857144,0.5372
362,2022091100,828,52942.0,0.6848000000000001,0.8126857142857142,0.9064
363,2022091100,828,53932.0,1.0,1.0,1.0
364,2022091100,828,54476.0,0.44999999999999996,0.6613176470588236,0.9028
365,2022091100,1017,48374.0,1.0,1.0,1.0
366,2022091100,1017,48723.0,0.6664,0.6975555555555555,0.7444
367,2022091100,1017,53433.0,0.3236,0.35700000000000004,0.3904000000000001
368,2022091100,1017,53612.0,1.0,1.0,1.0
369,2022091100,1231,39975.0,1.0,1.0,1.0
370,2022091100,1231,48374.0,0.5271999999999999,0.6107777777777778,0.6676
371,2022091100,1231,48723.0,0.9244,0.98195,1.0
372,2022091100,1231,52489.0,0.536,0.5852266666666667,0.6876
373,2022091100,1231,54473.0,0.48760000000000003,0.7924833333333333,0.968
374,2022091100,1281,52489.0,1.0,1.0,1.0
375,2022091100,1281,53433.0,0.4708,0.7089090909090909,0.8876
376,2022091100,1281,53612.0,1.0,1.0,1.0
377,2022091100,1281,54473.0,0.9416,0.98995,1.0
378,2022091100,1335,41808.0,0.472,0.5393230769230769,0.6912
379,2022091100,1335,46992.0,1.0,1.0,1.0
380,2022091100,1335,48374.0,0.7576,0.9202909090909092,1.0
381,2022091100,1335,53433.0,0.838,0.8962222222222223,0.9892
382,2022091100,1335,53612.0,1.0,1.0,1.0
383,2022091100,1359,45355.0,0.47719999999999996,0.8246,0.992
384,2022091100,1359,46992.0,0.7664,0.7878000000000001,0.8092
385,2022091100,1359,53612.0,0.9984,0.9996,1.0
386,2022091100,1466,44879.0,1.0,1.0,1.0
387,2022091100,1466,45244.0,0.42400000000000004,0.4640923076923077,0.5504
388,2022091100,1466,53098.0,0.6352,0.9002923076923076,1.0
389,2022091100,1466,54476.0,0.85,0.9733272727272727,1.0
390,2022091100,1485,41292.0,0.4264,0.8717333333333334,1.0
391,2022091100,1485,43336.0,1.0,1.0,1.0
392,2022091100,1485,44879.0,1.0,1.0,1.0
393,2022091100,1485,52942.0,0.9148000000000001,0.9455,0.9936
394,2022091100,1485,54476.0,0.38160000000000005,0.4981714285714286,0.6392
395,2022091100,1514,41292.0,0.3496,0.4388,0.5136000000000001
396,2022091100,1514,43336.0,0.43600000000000005,0.57576,0.6779999999999999
397,2022091100,1514,44879.0,0.5339999999999999,0.6900969696969697,1.0
398,2022091100,1514,53932.0,0.39880000000000004,0.6181833333333333,1.0
399,2022091100,1514,54476.0,0.30479999999999996,0.5023878787878788,0.604
400,2022091100,1552,39975.0,1.0,1.0,1.0
401,2022091100,1552,52489.0,0.278,0.46585,0.72
402,2022091100,1552,54473.0,0.25360000000000005,0.7559076923076924,0.918
403,2022091100,1672,39975.0,1.0,1.0,1.0
404,2022091100,1672,53433.0,0.4948,0.5393333333333333,0.5804
405,2022091100,1672,53612.0,1.0,1.0,1.0
406,2022091100,1713,39975.0,0.5608,0.6256,0.7032
407,2022091100,1713,48723.0,0.3156,0.3558857142857143,0.43400000000000005
408,2022091100,1713,53433.0,0.25039999999999996,0.5485866666666667,0.6876
409,2022091100,1713,53612.0,1.0,1.0,1.0
410,2022091100,1713,54473.0,0.7764,0.8296,0.86
411,2022091100,1769,41292.0,0.4312,0.8230857142857142,1.0
412,2022091100,1769,43336.0,0.9228,0.95415,0.9864
413,2022091100,1769,52942.0,0.7827999999999999,0.83112,0.9380000000000001
414,2022091100,1769,54476.0,0.7408,0.7469333333333333,0.7556
415,2022091100,1793,41292.0,0.2852,0.7864714285714286,1.0
416,2022091100,1793,43336.0,0.46199999999999997,0.5073428571428572,0.5912
417,2022091100,1793,52942.0,1.0,1.0,1.0
418,2022091100,1793,54476.0,0.4324,0.49911999999999995,0.6192
419,2022091100,1815,41292.0,0.28559999999999997,0.36708,0.45320000000000005
420,2022091100,1815,43336.0,0.376,0.5909818181818182,0.7303999999999999
421,2022091100,1815,44879.0,0.8508,0.9087833333333334,1.0
422,2022091100,1815,52942.0,0.33440000000000003,0.48144000000000003,0.626
423,2022091100,1815,54476.0,0.36119999999999997,0.47384827586206896,0.654
424,2022091100,1887,48374.0,1.0,1.0,1.0
425,2022091100,1887,52489.0,1.0,1.0,1.0
426,2022091100,1887,53433.0,0.9392,0.99244,1.0
427,2022091100,1887,53612.0,1.0,1.0,1.0
428,2022091100,1887,54473.0,0.8168,0.96064,1.0
429,2022091100,1928,48374.0,1.0,1.0,1.0
430,2022091100,1928,53433.0,0.8308,0.871,0.8932
431,2022091100,1928,53612.0,1.0,1.0,1.0
432,2022091100,1928,54473.0,0.5212,0.5212,0.5212
433,2022091100,2090,41292.0,0.6424000000000001,0.6770285714285714,0.7492
434,2022091100,2090,43336.0,0.40559999999999996,0.44589090909090906,0.5144
435,2022091100,2090,52942.0,0.5596,0.6726285714285715,0.846
436,2022091100,2090,54476.0,0.38480000000000003,0.49774999999999997,0.5768
437,2022091100,2135,41292.0,0.4608,0.7315636363636364,0.846
438,2022091100,2135,43336.0,0.31799999999999995,0.3558,0.4132
439,2022091100,2135,52513.0,1.0,1.0,1.0
